client_id,sexe,âge,revenu_mensuel,segment_age,revenu_cat,produit,canal_achat,montant_panier,panier_frequent,note_satisfaction,retour_produit,date_achat
274,Femme,47,3908.29,Mature,Moyen,Mode,Email,173.97,Oui,4,Non,2023-04-05
275,Homme,18,3684.62,Jeune,Moyen,Mode,Mobile,88.4,Oui,3,Non,2023-08-25
276,Femme,36,4043.5,Adulte,Élevé,Beauté,Desktop,107.54,Non,4,Non,2023-02-11
277,Homme,23,1680.78,Jeune,Bas,Sport,App,24.65,Oui,5,Non,2023-09-17
278,Femme,33,1918.63,Adulte,Bas,Maison,Email,115.59,Non,4,Non,2023-08-20
279,Homme,35,3992.24,Adulte,Moyen,Sport,Email,43.46,Non,3,Non,2023-10-15
280,Femme,34,1641.24,Adulte,Bas,Maison,Desktop,88.59,Non,3,Non,2023-07-14
281,Femme,32,2107.19,Adulte,Moyen,Mode,Desktop,87.24,Non,3,Non,2023-05-08
282,Femme,27,1911.29,Adulte,Bas,Maison,Desktop,97.8,Non,3,Non,2023-07-06
283,Femme,60,2298.38,Mature,Moyen,Beauté,Mobile,25.89,Oui,3,Non,2023-08-30
284,Homme,56,2602.15,Mature,Moyen,Électronique,Mobile,66.75,Non,3,Non,2023-03-08
285,Femme,26,2444.07,Adulte,Moyen,Mode,Email,106.29,Non,3,Non,2023-12-13
286,Homme,53,3673.66,Mature,Moyen,Maison,Desktop,151.48,Oui,3,Non,2023-11-03
287,Homme,34,2820.46,Adulte,Moyen,Sport,Mobile,53.98,Non,3,Non,2023-06-18
288,Homme,39,1806.94,Adulte,Bas,Sport,Desktop,26.55,Non,4,Non,2023-12-15
289,Homme,37,4002.42,Adulte,Élevé,Électronique,Desktop,98.16,Non,4,Non,2023-08-25
290,Femme,31,2439.44,Adulte,Moyen,Maison,Mobile,100.04,Oui,5,Non,2023-01-13
291,Homme,47,2235.9,Mature,Moyen,Électronique,Desktop,234.94,Non,2,Oui,2023-03-05
292,Homme,39,1739.56,Adulte,Bas,Sport,Desktop,72.29,Oui,4,Non,2023-02-21
293,Homme,33,3386.41,Adulte,Moyen,Sport,Desktop,116.89,Oui,5,Non,2023-11-27
294,Femme,24,2418.84,Jeune,Moyen,Mode,Desktop,42.64,Oui,5,Non,2023-05-16
295,Femme,29,2231.12,Adulte,Moyen,Maison,Mobile,151.28,Non,4,Non,2023-12-30
296,Femme,21,4401.27,Jeune,Élevé,Beauté,Mobile,89.45,Non,4,Non,2023-06-06
297,Femme,38,1715.14,Adulte,Bas,Maison,Mobile,74.48,Oui,4,Non,2023-09-04
298,Homme,26,3459.75,Adulte,Moyen,Électronique,Desktop,60.67,Non,4,Non,2023-02-16
299,Homme,35,2320.76,Adulte,Moyen,Maison,Mobile,39.63,Oui,4,Non,2023-06-16
300,Femme,51,2505.9,Mature,Moyen,Beauté,App,62.74,Oui,3,Non,2023-11-23
301,Homme,49,3733.18,Mature,Moyen,Électronique,Desktop,223.85,Oui,3,Non,2023-07-19
302,Homme,37,3833.43,Adulte,Moyen,Électronique,Desktop,60.88,Non,2,Non,2023-04-12
303,Homme,37,2774.83,Adulte,Moyen,Maison,Desktop,51.27,Non,3,Non,2023-12-12
304,Femme,56,2753.19,Mature,Moyen,Maison,Mobile,240.29,Non,4,Non,2023-12-21
305,Femme,43,2233.65,Mature,Moyen,Mode,Mobile,23.95,Non,2,Non,2023-05-19
306,Homme,34,2261.05,Adulte,Moyen,Mode,Mobile,62.47,Oui,5,Non,2023-04-24
307,Femme,23,1413.72,Jeune,Bas,Mode,Desktop,59.28,Non,4,Non,2023-10-12
308,Femme,41,2387.12,Mature,Moyen,Beauté,Email,77.93,Non,3,Non,2023-11-05
309,Femme,46,2770.32,Mature,Moyen,Beauté,Email,38.05,Non,4,Non,2023-01-24
310,Femme,31,2970.79,Adulte,Moyen,Beauté,Email,70.38,Non,4,Non,2023-03-19
311,Femme,40,2686.05,Adulte,Moyen,Beauté,Email,32.43,Non,4,Non,2023-03-22
312,Homme,34,2273.78,Adulte,Moyen,Électronique,App,48.83,Non,2,Non,2023-02-08
313,Femme,36,3536.53,Adulte,Moyen,Mode,App,36.28,Non,3,Non,2023-06-21
314,Homme,18,3264.47,Jeune,Moyen,Maison,Desktop,76.14,Non,3,Non,2023-11-17
315,Homme,35,3422.2,Adulte,Moyen,Sport,Mobile,43.46,Non,4,Non,2023-05-20
316,Femme,47,2385.66,Mature,Moyen,Mode,Mobile,29.96,Oui,4,Non,2023-08-18
317,Homme,31,3908.17,Adulte,Moyen,Électronique,App,74.54,Oui,4,Non,2023-08-24
318,Homme,38,3731.41,Adulte,Moyen,Électronique,Mobile,44.25,Oui,2,Non,2023-03-21
319,Homme,30,4225.87,Adulte,Élevé,Électronique,Mobile,133.98,Oui,3,Non,2023-02-05
320,Femme,41,3066.44,Mature,Moyen,Mode,Mobile,44.12,Non,4,Non,2023-01-03
321,Femme,35,1331.91,Adulte,Bas,Mode,Email,87.65,Non,4,Non,2023-10-23
322,Homme,28,2585.63,Adulte,Moyen,Électronique,Email,179.72,Oui,5,Non,2023-03-10
323,Femme,51,1405.81,Mature,Bas,Beauté,Desktop,78.96,Non,4,Non,2023-10-15
324,Femme,47,3081.03,Mature,Moyen,Mode,Mobile,117.15,Non,4,Non,2023-09-30
325,Femme,31,2215.74,Adulte,Moyen,Maison,Email,96.47,Non,2,Non,2023-11-24
326,Femme,42,3749.34,Mature,Moyen,Beauté,Desktop,60.15,Non,3,Non,2023-07-14
327,Homme,43,2584.68,Mature,Moyen,Électronique,Mobile,61.84,Non,2,Non,2023-08-13
328,Homme,44,3379.12,Mature,Moyen,Maison,Email,94.38,Non,2,Oui,2023-02-25
329,Femme,21,3759.89,Jeune,Moyen,Mode,Desktop,54.7,Non,3,Non,2023-10-31
330,Femme,48,2102.49,Mature,Moyen,Maison,Mobile,51.45,Non,3,Non,2023-02-10
331,Homme,32,3808.89,Adulte,Moyen,Électronique,Mobile,52.27,Non,4,Non,2023-01-16
332,Homme,34,2677.21,Adulte,Moyen,Maison,Mobile,135.83,Non,3,Non,2023-01-24
333,Femme,64,2507.65,Senior,Moyen,Beauté,Email,88.93,Non,3,Non,2023-04-17
334,Homme,41,3215.86,Mature,Moyen,Sport,Desktop,65.74,Non,3,Non,2023-06-03
335,Femme,34,3793.33,Adulte,Moyen,Beauté,Mobile,60.08,Non,3,Non,2023-07-22
336,Femme,18,3200.37,Jeune,Moyen,Beauté,Mobile,89.27,Non,2,Non,2023-10-10
337,Homme,51,3256.39,Mature,Moyen,Sport,Desktop,36.81,Non,3,Non,2023-10-20
338,Homme,24,3604.07,Jeune,Moyen,Sport,Mobile,38.39,Non,3,Non,2023-11-27
339,Femme,27,3604.93,Adulte,Moyen,Mode,Desktop,108.24,Non,2,Oui,2023-04-08
340,Femme,34,2889.62,Adulte,Moyen,Mode,Mobile,76.82,Non,3,Non,2023-09-11
341,Homme,52,2214.52,Mature,Moyen,Électronique,Email,133.14,Non,3,Non,2023-11-12
342,Femme,45,3625.6,Mature,Moyen,Mode,Email,55.93,Oui,4,Non,2023-07-17
343,Homme,36,2698.0,Adulte,Moyen,Électronique,Mobile,36.61,Non,3,Non,2023-08-29
344,Femme,41,2704.32,Mature,Moyen,Maison,Mobile,67.51,Non,4,Non,2023-07-14
345,Homme,31,2540.47,Adulte,Moyen,Sport,Desktop,52.11,Non,3,Non,2023-12-20
346,Homme,39,3793.51,Adulte,Moyen,Sport,Desktop,106.25,Non,2,Oui,2023-02-25
347,Homme,38,4683.57,Adulte,Élevé,Électronique,Email,57.78,Non,2,Non,2023-07-26
348,Femme,47,2052.09,Mature,Moyen,Beauté,Email,160.69,Non,3,Non,2023-02-02
349,Femme,47,1454.02,Mature,Bas,Beauté,Mobile,17.31,Oui,5,Non,2023-01-05
350,Homme,42,4076.71,Mature,Élevé,Électronique,Mobile,72.29,Non,4,Non,2023-01-05
351,Femme,34,3222.48,Adulte,Moyen,Électronique,Desktop,134.2,Oui,2,Oui,2023-04-25
352,Homme,45,2895.98,Mature,Moyen,Mode,Email,104.8,Non,3,Non,2023-01-03
353,Homme,37,3326.82,Adulte,Moyen,Sport,Email,73.45,Non,4,Non,2023-10-14
354,Femme,27,1370.88,Adulte,Bas,Beauté,Mobile,17.24,Non,2,Non,2023-10-30
355,Femme,33,3725.86,Adulte,Moyen,Électronique,App,200.26,Non,3,Non,2023-06-05
356,Homme,38,3261.35,Adulte,Moyen,Maison,Mobile,105.13,Oui,3,Non,2023-05-13
357,Femme,47,3208.02,Mature,Moyen,Beauté,Mobile,100.35,Non,2,Non,2023-06-07
358,Femme,36,1329.26,Adulte,Bas,Mode,Mobile,42.58,Oui,3,Non,2023-09-30
359,Homme,25,3054.35,Jeune,Moyen,Sport,Mobile,43.93,Non,4,Non,2023-02-22
360,Homme,38,3249.98,Adulte,Moyen,Électronique,Email,139.46,Non,1,Non,2023-11-07
361,Femme,39,1492.84,Adulte,Bas,Beauté,Mobile,96.06,Non,4,Non,2023-03-21
362,Homme,39,3800.65,Adulte,Moyen,Sport,Desktop,118.36,Non,4,Non,2023-07-08
363,Homme,47,1832.9,Mature,Bas,Électronique,Mobile,124.42,Non,4,Non,2023-03-13
364,Femme,48,3171.34,Mature,Moyen,Beauté,Mobile,38.89,Non,4,Non,2023-06-09
365,Homme,32,4196.58,Adulte,Élevé,Électronique,App,63.03,Non,3,Non,2023-02-24
366,Homme,31,3145.22,Adulte,Moyen,Mode,Email,73.09,Oui,4,Non,2023-01-15
367,Femme,27,2311.34,Adulte,Moyen,Maison,Mobile,74.09,Non,2,Oui,2023-03-20
368,Femme,44,4346.24,Mature,Élevé,Mode,Desktop,83.69,Non,3,Non,2023-01-30
369,Homme,52,2962.67,Mature,Moyen,Sport,Email,113.57,Non,4,Non,2023-08-20
370,Homme,34,3702.14,Adulte,Moyen,Sport,Email,43.45,Non,4,Non,2023-10-20
371,Femme,35,2951.6,Adulte,Moyen,Mode,Desktop,123.81,Non,4,Non,2023-12-26
372,Femme,52,3293.69,Mature,Moyen,Beauté,Desktop,34.02,Non,3,Non,2023-10-16
373,Femme,43,3435.64,Mature,Moyen,Maison,Desktop,62.45,Non,4,Non,2023-06-02
374,Femme,42,3244.5,Mature,Moyen,Beauté,Mobile,42.95,Non,2,Oui,2023-09-06
375,Homme,26,3400.58,Adulte,Moyen,Sport,Desktop,69.91,Oui,3,Non,2023-09-16
376,Femme,44,2570.98,Mature,Moyen,Maison,Desktop,79.14,Non,3,Non,2023-01-18
377,Femme,28,1638.73,Adulte,Bas,Beauté,Email,50.29,Non,4,Non,2023-10-26
378,Homme,26,2352.38,Adulte,Moyen,Maison,Mobile,48.06,Non,3,Non,2023-08-05
379,Femme,34,3058.02,Adulte,Moyen,Beauté,Mobile,65.99,Non,2,Oui,2023-02-15
380,Homme,32,2928.86,Adulte,Moyen,Mode,Mobile,102.69,Non,2,Oui,2023-07-21
381,Femme,35,3113.15,Adulte,Moyen,Mode,Desktop,61.16,Non,4,Non,2023-07-27
382,Femme,23,1395.93,Jeune,Bas,Électronique,Desktop,235.72,Non,1,Non,2023-03-01
383,Femme,47,2350.26,Mature,Moyen,Mode,Mobile,27.76,Non,2,Oui,2023-07-08
384,Homme,49,2709.92,Mature,Moyen,Électronique,Desktop,392.55,Non,3,Non,2023-01-10
385,Homme,18,2301.07,Jeune,Moyen,Mode,Desktop,108.99,Non,3,Non,2023-03-25
386,Femme,47,2131.25,Mature,Moyen,Mode,Mobile,75.28,Oui,3,Non,2023-04-08
387,Homme,29,4633.8,Adulte,Élevé,Sport,Mobile,57.25,Non,4,Non,2023-06-16
388,Homme,46,2265.7,Mature,Moyen,Sport,Email,70.03,Non,4,Non,2023-05-28
389,Homme,37,3175.2,Adulte,Moyen,Électronique,Desktop,167.82,Non,2,Non,2023-08-30
390,Homme,38,2320.44,Adulte,Moyen,Sport,Email,37.25,Non,4,Non,2023-07-24
391,Homme,36,1896.48,Adulte,Bas,Électronique,App,22.38,Oui,2,Oui,2023-03-28
392,Homme,50,2936.86,Mature,Moyen,Maison,Mobile,71.47,Non,2,Non,2023-04-16
393,Femme,25,3778.97,Jeune,Moyen,Beauté,Mobile,55.22,Non,2,Non,2023-08-03
394,Femme,44,2730.79,Mature,Moyen,Mode,Desktop,47.53,Non,4,Non,2023-04-14
395,Homme,49,5005.49,Mature,Élevé,Maison,Mobile,142.96,Non,3,Non,2023-01-04
396,Femme,45,1813.53,Mature,Bas,Beauté,Email,25.83,Non,3,Non,2023-08-14
397,Femme,61,2950.63,Senior,Moyen,Beauté,Mobile,80.03,Non,3,Non,2023-02-03
398,Femme,32,3596.2,Adulte,Moyen,Beauté,Mobile,39.0,Non,2,Oui,2023-06-07
399,Femme,47,4252.59,Mature,Élevé,Mode,Mobile,193.99,Oui,5,Non,2023-01-18
400,Homme,36,2804.25,Adulte,Moyen,Électronique,App,102.14,Non,4,Non,2023-07-05
401,Femme,50,2911.82,Mature,Moyen,Électronique,Desktop,253.68,Non,3,Non,2023-11-27
402,Femme,37,1976.12,Adulte,Bas,Mode,Email,141.2,Oui,5,Non,2023-03-07
403,Homme,34,2688.08,Adulte,Moyen,Sport,Mobile,124.75,Non,2,Oui,2023-01-19
404,Homme,51,3316.86,Mature,Moyen,Mode,Mobile,40.82,Non,2,Non,2023-01-21
405,Femme,33,2532.59,Adulte,Moyen,Beauté,Email,82.46,Non,3,Non,2023-09-09
406,Femme,23,2094.18,Jeune,Moyen,Mode,Desktop,51.63,Non,4,Non,2023-09-30
407,Femme,32,4783.08,Adulte,Élevé,Mode,Mobile,84.7,Non,2,Oui,2023-06-11
408,Femme,44,2432.26,Mature,Moyen,Beauté,Desktop,40.03,Non,3,Non,2023-08-24
409,Femme,51,3590.22,Mature,Moyen,Électronique,Desktop,48.56,Oui,2,Non,2023-12-01
410,Femme,39,2272.38,Adulte,Moyen,Maison,Mobile,49.06,Non,2,Non,2023-05-04
411,Homme,51,4823.69,Mature,Élevé,Maison,Desktop,105.65,Oui,5,Non,2023-02-08
412,Femme,24,3071.25,Jeune,Moyen,Électronique,Mobile,75.04,Oui,4,Non,2023-06-14
413,Femme,33,3469.55,Adulte,Moyen,Mode,Email,107.72,Oui,4,Non,2023-03-25
414,Homme,35,1288.0,Adulte,Bas,Maison,Desktop,144.39,Non,3,Non,2023-05-12
415,Homme,36,2292.54,Adulte,Moyen,Sport,Email,34.28,Non,3,Non,2023-09-30
416,Homme,38,1980.96,Adulte,Bas,Mode,Desktop,23.29,Non,2,Oui,2023-10-08
417,Homme,44,3017.93,Mature,Moyen,Électronique,Desktop,424.4,Non,2,Non,2023-09-21
418,Femme,33,1936.09,Adulte,Bas,Beauté,Email,122.2,Non,2,Non,2023-12-27
419,Femme,39,2609.97,Adulte,Moyen,Beauté,Desktop,40.89,Non,2,Non,2023-10-10
420,Femme,37,2541.49,Adulte,Moyen,Beauté,Desktop,33.93,Oui,5,Non,2023-11-08
421,Femme,28,3495.22,Adulte,Moyen,Mode,Desktop,215.95,Non,4,Non,2023-06-08
422,Femme,36,2614.2,Adulte,Moyen,Beauté,Desktop,38.84,Non,4,Non,2023-03-13
423,Femme,36,1262.77,Adulte,Bas,Beauté,Email,24.67,Non,3,Non,2023-10-08
424,Homme,36,3101.57,Adulte,Moyen,Électronique,Desktop,40.79,Oui,5,Non,2023-11-12
425,Femme,38,3834.53,Adulte,Moyen,Mode,App,58.72,Oui,3,Non,2023-03-14
426,Homme,38,2013.97,Adulte,Moyen,Électronique,Email,174.61,Non,2,Non,2023-02-11
427,Homme,33,2921.85,Adulte,Moyen,Sport,Desktop,69.71,Non,3,Non,2023-10-27
428,Femme,50,3917.32,Mature,Moyen,Beauté,Email,43.8,Non,4,Non,2023-08-23
429,Homme,26,5027.86,Adulte,Élevé,Sport,Desktop,214.63,Non,3,Non,2023-01-01
430,Femme,30,1906.27,Adulte,Bas,Beauté,Email,56.28,Non,2,Non,2023-04-10
431,Homme,65,3253.7,Senior,Moyen,Électronique,Mobile,77.82,Oui,5,Non,2023-08-10
432,Femme,27,1704.28,Adulte,Bas,Beauté,Mobile,90.66,Non,2,Oui,2023-04-23
433,Homme,24,2815.91,Jeune,Moyen,Maison,Desktop,87.33,Non,2,Oui,2023-11-06
434,Femme,45,1747.9,Mature,Bas,Maison,Mobile,180.28,Non,2,Oui,2023-08-30
435,Femme,18,2804.73,Jeune,Moyen,Électronique,Desktop,129.84,Oui,5,Non,2023-08-26
436,Femme,35,3972.15,Adulte,Moyen,Mode,Mobile,105.92,Non,4,Non,2023-09-27
437,Femme,59,3099.93,Mature,Moyen,Beauté,App,50.78,Non,4,Non,2023-11-09
438,Femme,22,3614.46,Jeune,Moyen,Électronique,Desktop,421.43,Non,3,Non,2023-02-11
439,Homme,18,3241.17,Jeune,Moyen,Électronique,Mobile,121.06,Non,3,Non,2023-10-31
440,Homme,23,2256.92,Jeune,Moyen,Électronique,Desktop,71.56,Non,2,Non,2023-08-26
441,Homme,46,1533.51,Mature,Bas,Maison,Email,26.83,Non,4,Non,2023-03-09
442,Femme,49,2722.49,Mature,Moyen,Beauté,Email,66.16,Non,2,Non,2023-01-14
443,Homme,32,3078.85,Adulte,Moyen,Maison,Desktop,109.8,Non,2,Non,2023-07-05
444,Femme,44,2671.78,Mature,Moyen,Beauté,Mobile,49.01,Non,3,Non,2023-10-28
445,Femme,51,2616.79,Mature,Moyen,Beauté,App,29.37,Non,4,Non,2023-10-19
446,Homme,55,3023.09,Mature,Moyen,Sport,App,107.1,Oui,5,Non,2023-01-03
447,Homme,35,3546.97,Adulte,Moyen,Électronique,Mobile,124.61,Non,4,Non,2023-07-05
448,Femme,18,4214.04,Jeune,Élevé,Maison,Mobile,125.21,Non,3,Non,2023-03-11
449,Homme,29,3929.49,Adulte,Moyen,Maison,Desktop,59.53,Non,3,Non,2023-10-04
450,Femme,33,4236.05,Adulte,Élevé,Beauté,Desktop,49.08,Non,2,Oui,2023-04-01
451,Femme,35,3935.44,Adulte,Moyen,Mode,Desktop,75.45,Non,2,Oui,2023-12-04
452,Femme,36,2782.1,Adulte,Moyen,Maison,Mobile,47.7,Non,2,Non,2023-03-11
453,Femme,49,2700.07,Mature,Moyen,Maison,Mobile,136.34,Non,4,Non,2023-10-27
454,Femme,50,2988.32,Mature,Moyen,Beauté,Desktop,66.32,Non,2,Non,2023-08-12
455,Homme,36,3065.03,Adulte,Moyen,Maison,Mobile,40.85,Non,3,Non,2023-04-07
456,Homme,48,3811.27,Mature,Moyen,Mode,Mobile,51.22,Oui,3,Non,2023-03-05
457,Femme,41,3037.28,Mature,Moyen,Beauté,Desktop,134.97,Oui,5,Non,2023-09-13
458,Femme,38,1547.1,Adulte,Bas,Électronique,Mobile,99.36,Oui,4,Non,2023-04-29
459,Homme,47,4240.5,Mature,Élevé,Maison,Desktop,79.25,Non,2,Non,2023-11-28
460,Homme,38,2553.62,Adulte,Moyen,Maison,Email,117.39,Non,2,Non,2023-11-20
461,Femme,58,2735.17,Mature,Moyen,Mode,Mobile,126.64,Non,2,Oui,2023-06-27
462,Homme,23,1783.21,Jeune,Bas,Sport,Desktop,23.66,Non,2,Oui,2023-04-10
463,Femme,32,2517.72,Adulte,Moyen,Beauté,Desktop,113.74,Non,3,Non,2023-12-29
464,Homme,36,4336.73,Adulte,Élevé,Maison,Mobile,254.25,Non,2,Non,2023-03-05
465,Femme,42,1849.58,Mature,Bas,Mode,Email,24.16,Oui,5,Non,2023-07-22
466,Homme,50,3656.76,Mature,Moyen,Sport,Mobile,55.37,Oui,3,Non,2023-08-16
467,Femme,37,2354.05,Adulte,Moyen,Mode,Mobile,34.57,Non,3,Non,2023-12-01
468,Homme,23,4445.88,Jeune,Élevé,Sport,Mobile,71.44,Non,2,Oui,2023-08-04
469,Homme,46,2733.08,Mature,Moyen,Maison,Desktop,45.23,Non,3,Non,2023-02-24
470,Femme,45,2641.73,Mature,Moyen,Maison,Desktop,58.82,Oui,4,Non,2023-10-16
471,Homme,18,4169.67,Jeune,Élevé,Maison,Mobile,61.64,Oui,5,Non,2023-06-17
472,Femme,37,2260.08,Adulte,Moyen,Beauté,App,22.77,Oui,5,Non,2023-09-17
473,Homme,22,1166.57,Jeune,Bas,Mode,Mobile,12.82,Non,3,Non,2023-07-23
474,Femme,31,2464.39,Adulte,Moyen,Mode,Mobile,68.05,Non,2,Oui,2023-05-20
475,Homme,28,2282.75,Adulte,Moyen,Électronique,Mobile,83.37,Non,4,Non,2023-10-29
476,Femme,46,1892.85,Mature,Bas,Beauté,Mobile,20.69,Non,4,Non,2023-12-07
477,Homme,39,1385.57,Adulte,Bas,Mode,App,85.99,Oui,5,Non,2023-05-28
478,Femme,25,2546.47,Jeune,Moyen,Mode,Desktop,27.1,Non,4,Non,2023-04-28
479,Homme,46,5153.09,Mature,Élevé,Électronique,Email,107.53,Non,3,Non,2023-08-01
480,Femme,23,3380.65,Jeune,Moyen,Mode,Desktop,63.98,Oui,3,Non,2023-02-11
481,Femme,41,2457.02,Mature,Moyen,Beauté,Desktop,127.56,Non,3,Non,2023-03-10
482,Femme,29,1000.0,Adulte,Bas,Électronique,App,82.17,Non,3,Non,2023-05-19
483,Homme,34,3331.71,Adulte,Moyen,Sport,Mobile,116.28,Non,4,Non,2023-09-09
484,Femme,43,2291.06,Mature,Moyen,Mode,Mobile,406.74,Non,2,Non,2023-07-16
485,Homme,43,2630.8,Mature,Moyen,Maison,Mobile,40.37,Non,3,Non,2023-07-27
486,Femme,51,3341.46,Mature,Moyen,Beauté,Mobile,36.53,Non,4,Non,2023-04-11
487,Homme,37,3404.68,Adulte,Moyen,Électronique,Desktop,159.15,Non,3,Non,2023-08-14
488,Femme,41,2501.68,Mature,Moyen,Maison,Mobile,96.91,Non,2,Non,2023-05-06
489,Homme,33,4349.28,Adulte,Élevé,Mode,Email,103.82,Non,3,Non,2023-11-16
490,Homme,39,2798.89,Adulte,Moyen,Électronique,Mobile,59.92,Non,3,Non,2023-05-30
491,Femme,42,1771.23,Mature,Bas,Maison,Mobile,25.49,Oui,5,Non,2023-01-15
492,Homme,37,3303.42,Adulte,Moyen,Sport,Email,94.34,Oui,3,Non,2023-12-18
493,Homme,19,4670.23,Jeune,Élevé,Électronique,Desktop,112.54,Non,2,Non,2023-04-09
494,Femme,41,2284.31,Mature,Moyen,Beauté,Email,56.26,Non,2,Oui,2023-03-09
495,Homme,41,2223.72,Mature,Moyen,Électronique,Mobile,134.1,Non,1,Non,2023-04-30
496,Homme,31,2384.87,Adulte,Moyen,Électronique,Mobile,399.8,Non,2,Oui,2023-12-31
497,Homme,25,3319.97,Jeune,Moyen,Électronique,Email,146.43,Oui,4,Non,2023-08-13
498,Femme,52,2789.83,Mature,Moyen,Beauté,Email,158.8,Non,3,Non,2023-11-28
499,Homme,42,4633.78,Mature,Élevé,Maison,Mobile,82.94,Non,2,Non,2023-07-08
500,Femme,35,3829.8,Adulte,Moyen,Mode,Mobile,175.31,Non,3,Non,2023-09-08
501,Homme,26,3424.74,Adulte,Moyen,Maison,Mobile,127.82,Non,4,Non,2023-12-01
502,Homme,29,1000.0,Adulte,Bas,Électronique,Email,49.03,Oui,3,Non,2023-04-09
503,Homme,51,3915.53,Mature,Moyen,Électronique,Desktop,98.89,Non,2,Oui,2023-06-25
504,Femme,39,4734.92,Adulte,Élevé,Mode,Desktop,60.92,Oui,5,Non,2023-08-28
505,Homme,32,3163.78,Adulte,Moyen,Électronique,Email,38.76,Oui,2,Non,2023-07-16
506,Homme,43,3275.58,Mature,Moyen,Maison,App,78.12,Oui,4,Non,2023-04-27
507,Femme,29,1703.56,Adulte,Bas,Mode,Email,316.62,Non,4,Non,2023-07-25
508,Homme,53,2494.0,Mature,Moyen,Mode,Desktop,147.56,Oui,5,Non,2023-10-14
509,Femme,51,3497.78,Mature,Moyen,Beauté,Mobile,35.78,Non,4,Non,2023-07-25
510,Femme,33,3050.18,Adulte,Moyen,Beauté,Email,198.56,Oui,5,Non,2023-02-11
511,Homme,31,4037.26,Adulte,Élevé,Sport,Mobile,70.75,Non,3,Non,2023-01-14
512,Femme,18,5066.03,Jeune,Élevé,Beauté,Email,60.12,Non,4,Non,2023-11-14
513,Homme,23,2425.08,Jeune,Moyen,Sport,Mobile,142.51,Oui,3,Non,2023-07-17
514,Femme,24,3792.02,Jeune,Moyen,Beauté,Mobile,162.16,Non,4,Non,2023-11-13
515,Femme,39,2853.51,Adulte,Moyen,Maison,Mobile,163.66,Non,3,Non,2023-02-28
516,Homme,34,4381.26,Adulte,Élevé,Électronique,Mobile,125.37,Oui,3,Non,2023-10-27
517,Femme,24,3305.68,Jeune,Moyen,Maison,Mobile,52.49,Non,4,Non,2023-08-08
518,Femme,35,2693.97,Adulte,Moyen,Beauté,Mobile,40.17,Non,2,Non,2023-09-09
519,Femme,43,2759.65,Mature,Moyen,Mode,Mobile,229.74,Non,4,Non,2023-10-11
520,Femme,43,3170.56,Mature,Moyen,Beauté,Mobile,47.39,Oui,4,Non,2023-07-18
521,Femme,19,2389.75,Jeune,Moyen,Beauté,Email,50.25,Non,2,Non,2023-12-28
522,Homme,36,3081.05,Adulte,Moyen,Maison,Mobile,131.44,Non,4,Non,2023-09-06
523,Femme,24,2864.07,Jeune,Moyen,Maison,Mobile,153.52,Non,3,Non,2023-09-19
524,Homme,47,4898.8,Mature,Élevé,Maison,Desktop,87.15,Non,2,Oui,2023-04-16
525,Femme,45,2310.95,Mature,Moyen,Mode,Email,53.32,Non,4,Non,2023-11-10
526,Homme,29,3758.79,Adulte,Moyen,Mode,Mobile,64.08,Non,2,Oui,2023-08-29
527,Homme,30,4504.47,Adulte,Élevé,Électronique,Mobile,86.34,Non,4,Non,2023-05-08
528,Femme,33,3117.83,Adulte,Moyen,Beauté,Email,99.34,Oui,3,Non,2023-04-02
529,Femme,18,3571.29,Jeune,Moyen,Électronique,Mobile,41.08,Non,4,Non,2023-03-24
530,Femme,41,2245.73,Mature,Moyen,Électronique,Email,157.72,Non,3,Non,2023-03-19
531,Homme,35,2038.67,Adulte,Moyen,Sport,Desktop,32.0,Non,3,Non,2023-04-20
532,Femme,47,3708.12,Mature,Moyen,Beauté,Desktop,45.53,Non,4,Non,2023-01-13
533,Homme,27,3678.53,Adulte,Moyen,Électronique,Desktop,47.6,Oui,5,Non,2023-01-29
534,Homme,31,3216.27,Adulte,Moyen,Sport,Mobile,45.06,Non,2,Non,2023-06-12
535,Homme,22,3197.78,Jeune,Moyen,Maison,Mobile,161.22,Non,3,Non,2023-10-24
536,Femme,27,3148.0,Adulte,Moyen,Beauté,Mobile,68.54,Non,2,Non,2023-01-02
537,Femme,26,4100.27,Adulte,Élevé,Mode,Desktop,59.8,Non,4,Non,2023-03-07
538,Homme,47,3502.54,Mature,Moyen,Électronique,App,52.31,Oui,5,Non,2023-10-09
539,Homme,31,2723.8,Adulte,Moyen,Maison,Mobile,132.91,Non,4,Non,2023-05-09
540,Femme,39,1704.31,Adulte,Bas,Mode,Mobile,59.3,Non,4,Non,2023-08-08
541,Homme,34,3105.81,Adulte,Moyen,Mode,Desktop,38.75,Non,2,Oui,2023-06-14
542,Femme,25,2227.81,Jeune,Moyen,Maison,Mobile,56.14,Oui,5,Non,2023-04-20
543,Homme,36,2328.87,Adulte,Moyen,Sport,Mobile,51.55,Oui,4,Non,2023-01-24
544,Femme,43,1589.74,Mature,Bas,Beauté,App,36.87,Non,4,Non,2023-06-26
545,Homme,25,3068.13,Jeune,Moyen,Sport,App,45.47,Oui,4,Non,2023-07-07
546,Femme,46,1992.85,Mature,Bas,Beauté,Email,39.08,Oui,3,Non,2023-04-22
547,Homme,29,1720.73,Adulte,Bas,Mode,Mobile,97.79,Non,3,Non,2023-12-15
